City,Year,EV_Count,Electric Range,Weighted_Demand,temperature,humidity,pressure,wind_speed,traffic_volume
Pittsburgh,2017,0.0,60.233250657327446,0.0,12.733176958772676,68.1666458150882,1015.8592518453647,3.0863255348429877,3256.035589584824
Pittsburgh,2018,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Pittsburgh,2019,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Pittsburgh,2020,1.0,293.0,293.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Pittsburgh,2021,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Pittsburgh,2022,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Pittsburgh,2023,1.0,0.0,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Pittsburgh,2024,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Seattle,2015,836.0,89.26315789473684,74624.0,11.955857007532076,79.65091324200914,1024.100114155251,2.194406392694064,3256.035589584824
Seattle,2016,943.0,87.25874867444327,82285.0,11.58034174628586,80.17440801457195,1017.3508652094717,2.359403460837887,3256.035589584824
Seattle,2017,1463.0,111.76144907723855,163507.0,11.494343335280872,76.34380082572251,1016.3304141123483,2.4312523458025774,3256.035589584824
Seattle,2018,2491.0,149.31312725812927,371939.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Seattle,2019,2015.0,169.02679900744417,340589.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Seattle,2020,2197.0,227.43240782885752,499669.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Seattle,2021,3645.0,13.436213991769547,48975.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
